"codigo distribuidor";"Referencia de producto";EAN;UPC;Unidades;Tarifa;"Descuento Comercial";"Nombre Producto";"FAMILIA RPS";"FOTO VARIANTE";"Variants date"
032-8786;VAC;;090255487862;50;66,00;37;"VAINAS AC -460 S&W MAG UNPRIMED- Caja 50";"045PUNTAS Y VAINAS HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/5520_cartridge_cases_pkg-2014_1.jpg;"2024-10-23 14:30:12 UTC+0000"
032-8787;VAC;;090255487879;0;126,00;37;"VAINAS AC -475 LINEBAUGH UNPRIMED- Caja 100";"045PUNTAS Y VAINAS HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/5520_cartridge_cases_pkg-2014_1.jpg;"2023-11-08 23:42:26 UTC+0000"
032-8790;VAC;;090255487909;0;66,00;37;"VAINAS AC -500 S&W MAG UNPRIMED- Caja 50";"045PUNTAS Y VAINAS HORNADY";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/5520_cartridge_cases_pkg-2014_1.jpg;"2023-11-08 23:42:26 UTC+0000"
032-90236;CD;;090255902365;1600;42,00;37;"CRITICAL DUTY- 9MM LUGER 135 GR FLEXLOCK® DUTY- Caja 25";032HORNADY;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/CRITICAL_DUTY_PACKING_55286hornady-critical_duty_50-ct-beauty.jpg;"2024-10-23 20:42:19 UTC+0000"
032-90250;CF;;090255902501;24100;38,00;37;"CRITICAL DEFENSE-9MM LUGER 115 GR FTX® CD- Caja 25";032HORNADY;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/CRITICAL_DEFENSE_PACKING_63712Critical-Defense-2013-Rock.jpg;"2024-11-12 13:28:46 UTC+0000"
032-90500;CF;;090255905007;800;46,00;37;"CRITICAL DEFENSE-357 MAG 125 GR FTX® CD- Caja 25";032HORNADY;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/CRITICAL_DEFENSE_PACKING_63712Critical-Defense-2013-Rock.jpg;"2024-11-04 19:43:58 UTC+0000"
032-90562;CP;;090255300215;0;44,00;37;"CUSTOM PISTOL- 357 MAG 158 GR XTP®- Caja 25";032HORNADY;;"2024-11-04 19:43:59 UTC+0000"
032-9080;CP;;090255390803;540;40,00;37;"CUSTOM PISTOL- 44 REM MAG 200 GR XTP®- Caja 20";032HORNADY;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/CUSTOM_PISTOL_PACKING_101555Custom-Handgun-2013-Rock.jpg;"2024-04-10 19:45:29 UTC+0000"
032-9085;CP;;090255390858;280;40,00;37;"CUSTOM PISTOL- 44 REM MAG 240 GR XTP®- Caja 20";032HORNADY;;"2024-11-12 13:28:42 UTC+0000"
032-9088;CP;;090255390889;0;40,00;37;"CUSTOM PISTOL- 44 REM MAG 300 GR XTP®- Caja 20";032HORNADY;;"2023-11-12 14:45:23 UTC+0000"
032-90904;AG;;090255909043;220;30,00;37;"AMERICAN GUNNER- 45 AUTO 185 GR XTP® AG- Caja 20";032HORNADY;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/AMERICAN_GUNNER_PACKING_111191am_gunner_fmily_beauty-b-1.jpg;"2024-04-17 12:58:11 UTC+0000"
032-91256;CD;;090255912562;680;44,00;37;"CRITICAL DUTY- 10MM AUTO 175 GR FLEXLOCK® DUTY- Caja 20";032HORNADY;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/CRITICAL_DUTY_PACKING_55286hornady-critical_duty_50-ct-beauty.jpg;"2024-05-21 12:32:41 UTC+0000"
032-9136;CP;;090255391367;460;27,00;37;"*CUSTOM PISTOL40 S&W 180GR XTP -CJ20 UDS";032HORNADY;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/CUSTOM_PISTOL_PACKING_101555Custom-Handgun-2013-Rock.jpg;"2023-09-21 11:33:52 UTC+0000"
032-91364;AG;;090255913644;700;30,00;37;"AMERICAN GUNNER- 40 S&W 180 GR XTP® AG- Caja 20";032HORNADY;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/AMERICAN_GUNNER_PACKING_111191am_gunner_fmily_beauty-b-1.jpg;"2023-09-21 11:33:59 UTC+0000"
032-91376;CD;;090255913767;760;42,00;37;"CRITICAL DUTY- 40 S&W 175 GR FLEXLOCK® DUTY- Caja 20";032HORNADY;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/CRITICAL_DUTY_PACKING_55286hornady-critical_duty_50-ct-beauty.jpg;"2023-12-28 14:40:25 UTC+0000"
032-9152;CP;;090255391527;200;59,00;37;"CUSTOM PISTOL- 460 S&W MAG 200 GR FTX®- Caja 20";032HORNADY;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/CUSTOM_PISTOL_PACKING_101555Custom-Handgun-2013-Rock.jpg;"2024-06-20 18:24:31 UTC+0000"
032-92755;LVA;;090255927559;600;42,00;37;"LEVER REVOLUTION-357 MAG 140 GR FTX® LVREV- Caja 25";032HORNADY;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LEVEREVOLUTION_PACKING_64749LEVERevolution-pkg-2013-Rock.jpg;"2024-09-09 19:29:24 UTC+0000"
032-92782;LVA;;090255927825;4540;40,00;37;"LEVER REVOLUTION-44 REM MAG 225 GR FTX® LVREV- Caja 20";032HORNADY;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LEVEREVOLUTION_PACKING_64749LEVERevolution-pkg-2013-Rock.jpg;"2024-11-08 14:48:43 UTC+0000"
032-92792;LVA;;090255927924;360;40,00;37;"LEVER REVOLUTION-45 COLT 225 GR FTX® LVREV- Caja 20";032HORNADY;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LEVEREVOLUTION_PACKING_64749LEVERevolution-pkg-2013-Rock.jpg;"2024-10-16 14:42:40 UTC+0000"
032-97300;H97300;;;-2;25,00;37;"Target Indicator 2 Pack";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/97300_2.jpg;"2024-11-12 13:28:43 UTC+0000"
032-97300B;H97300;;;8;495,00;37;"Target Indicator 50 Pack";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/97300_2.jpg;"2024-11-14 12:15:31 UTC+0000"
032-97301;H97300;;;-11;65,00;37;"Target Indicator 5 Pack";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/97300_2.jpg;"2024-10-28 13:03:27 UTC+0000"
032-99101;H99101;;;13;35,00;37;"Placa Hornady Vintage";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99101.jpg;"2024-05-30 18:21:51 UTC+0000"
032-99102;HORNADY215;;090255991024;4;32,00;37;"Tapete Recarga";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/99102_counter_mat.jpg;"2024-10-21 18:50:38 UTC+0000"
032-99107;HORNADY208;;090255991079;10;58,00;37;"Correa Universal";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/1410992852-99107-Universal-Sling.jpg;"2024-11-06 12:33:04 UTC+0000"
032-99108;HORNADY209;;090255991086;0;58,00;37;"Carrillera Munición Negra Diestros";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/99110-Cheek-Piece-Tan-RH.jpg;"2023-10-09 14:15:28 UTC+0000"
032-99110;HORNADY209;;090255991109;37;58,00;37;"Carrillera Munición Marrón Diestros";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/99110-Cheek-Piece-Tan-RH.jpg;"2024-10-21 18:50:38 UTC+0000"
032-99112;H99112;;;14;35,00;37;"Placa Hornady JOYCE HORNADY";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99112.jpg;"2024-05-30 18:21:46 UTC+0000"
032-99113;HORNADY209;;090255991130;12;58,00;37;"Carrillera Munición Negra Zurdos";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/99110-Cheek-Piece-Tan-RH.jpg;"2024-10-14 12:15:45 UTC+0000"
032-99116;HORNADY210;;090255991161;3;32,00;37;"Cartera Munición";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/99116_tan_bullet_pouch.jpg;"2024-09-09 19:29:22 UTC+0000"
032-99117;HORNADY211;;090255991178;0;42,00;37;"Funda Arma Corta";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/99117_soft_pistol_case.jpg;"2024-09-04 14:04:47 UTC+0000"
032-99118;H99118;;;0;35,00;37;"Placa Hornady AMMO SOLD HERE";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99118.jpg;"2024-05-27 12:47:02 UTC+0000"
032-99121;HORNADY206;;090255991215;23;41,00;37;"Sujeta Prismáticos";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/99121-binocular-harness.jpg;"2024-10-23 14:30:12 UTC+0000"
032-99123;HORNADY205;;090255991239;138;13,00;37;"Bola Cerrojo LNL";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/11021099123-bolt-ball.jpg;"2024-11-06 12:33:06 UTC+0000"
032-99128;HORNADY207;;090255991284;31;59,00;37;"Funda Prismáticos";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/99128-bino_pouch.jpg;"2024-10-17 19:07:47 UTC+0000"
032-99144;H99144;;;19;35,00;37;"Placa Hornady Oval Rustic";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99144.jpg;"2024-09-11 14:51:18 UTC+0000"
032-99145;H99145;;;32;35,00;37;"Placa Hornady Bullets Rustic";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99145.jpg;"2024-11-06 12:33:06 UTC+0000"
032-99155;H99155;;;0;16,00;37;"Dog Toy Moose Head";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99155.jpg;"2024-10-17 19:07:48 UTC+0000"
032-99156;H99156;;;0;25,00;37;"Dog Toy Frisbee";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99156.jpg;"2024-10-17 19:07:48 UTC+0000"
032-99157;H99157;;;13;35,00;37;"Placa Hornady 75th Aniversario";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99157.jpg;"2024-10-15 13:36:59 UTC+0000"
032-99158L;H991585;;;0;25,00;N/A;"Collar Perro Hornady L/XL (18""-26""";;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99158.jpg;"2024-10-17 15:43:24 UTC+0000"
032-99158S;H991585;;;0;25,00;N/A;"Collar Perro Hornady S/M (12""-18""";;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99158.jpg;"2024-10-17 15:43:24 UTC+0000"
032-99159;H99159;;;25;35,00;37;"Correa Perro Hornady 6""";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99159.jpg;"2024-10-17 19:07:48 UTC+0000"
032-99210;H99210;;;20;30,00;37;"Gorra Hornady Blue & Khaki";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99210.jpg;"2024-09-25 12:14:21 UTC+0000"
032-99211;H99211;;;25;30,00;37;"Gorra Hornady Negra";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99211.jpg;"2024-06-17 00:33:38 UTC+0000"
032-99212;H99212;;;189;30,00;37;"Gorra Hornady Blaze";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99212.jpg;"2024-11-06 12:33:05 UTC+0000"
032-99213;H99213;;;25;30,00;37;"Gorra Hornady Camo Est Mesh";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99213.jpg;"2024-06-17 00:33:37 UTC+0000"
032-99214;H99214;;;25;30,00;37;"Gorra Hornady Negra & Roja Est Mesh";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99214.jpg;"2024-06-17 00:33:40 UTC+0000"
032-99215;H99215;;;34;30,00;37;"Gorra Hornady  Camo Mesh";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99215.jpg;"2024-07-23 12:28:47 UTC+0000"
032-99216;H99216;;;25;30,00;37;"Gorra Hornady Retro Tri Mesh";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99216.jpg;"2024-04-23 18:34:41 UTC+0000"
032-99217;H99217;;;23;30,00;37;"Gorra Hornady Gris & Negra Mesh";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99217.jpg;"2024-05-24 14:22:38 UTC+0000"
032-99218;H99218;;;117;30,00;37;"Gorra Hornady 75 Aniversario";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/99218.jpg;"2024-10-02 12:41:41 UTC+0000"
032-99223;H99223;;;0;30,00;N/A;"Gorra Hornady American Flag";;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99223.jpg;"2024-10-17 15:43:25 UTC+0000"
032-99231;H99231;;;25;30,00;37;"Gorra Hornady Roja & Blanca Mesh";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99231.jpg;"2024-04-23 18:34:45 UTC+0000"
032-99283;H99283;;090255992830;55;30,00;37;"Gorra Hornady Sage Green";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/6471499283-sage-cap.jpg;"2024-07-22 14:37:32 UTC+0000"
032-99284;H99284;;;18;30,00;37;"Gorra Hornady Od & Tan Mesh";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99284.jpg;"2024-10-10 12:34:25 UTC+0000"
032-9948;HORNADY201;;090255299489;0;178,00;37;"Cuadro Cartuchos";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/9948_cartridge_board_small.jpg;"2023-09-21 11:36:12 UTC+0000"
032-99596L;H99596;;;6;75,00;37;"Hoodie Camo-L";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99596.jpg;"2024-09-04 20:14:14 UTC+0000"
032-99596M;H99596;;;4;75,00;37;"Hoodie Camo-M";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99596.jpg;"2024-09-04 20:14:13 UTC+0000"
032-99596XL;H99596;;;0;75,00;37;"Hoodie Camo-XL";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99596.jpg;"2024-05-24 14:22:29 UTC+0000"
032-99597L;H99597;;;10;75,00;37;"Zip Performance L";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99597.jpg;"2024-10-02 12:41:37 UTC+0000"
032-99597M;H99597;;;10;75,00;37;"Zip Performance M";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99597.jpg;"2024-10-02 12:41:37 UTC+0000"
032-99597XL;H99597;;;14;75,00;37;"Zip Performance XL";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99597.jpg;"2024-10-02 12:41:41 UTC+0000"
032-99597XXL;H99597;;;3;75,00;37;"Zip Performance XXL";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99597.jpg;"2024-10-02 12:41:37 UTC+0000"
032-99597XXXL;H99597;;;7;75,00;37;"Zip Performance XXXL";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99597.jpg;"2024-10-02 12:41:37 UTC+0000"
032-99598L;H99598;;;2;75,00;37;"Hoodie Accurate-L";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/99598.jpg;"2024-06-05 18:56:16 UTC+0000"
032-99598M;H99598;;;3;75,00;37;"Hoodie Accurate-M";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/99598.jpg;"2024-06-05 18:56:16 UTC+0000"
032-99598XL;H99598;;;0;75,00;37;"Hoodie Accurate-XL";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/99598.jpg;"2024-05-24 14:22:28 UTC+0000"
032-99598XXL;H99598;;;0;75,00;N/A;"Hoodie Accurate-XXL";;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/99598.jpg;"2024-10-17 15:43:25 UTC+0000"
032-99598XXXL;H99598;;;0;75,00;N/A;"Hoodie Accurate-XXXL";;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/99598.jpg;"2024-10-17 15:43:25 UTC+0000"
032-99599L;H99599;;;11;75,00;37;"Hoodie Solar-L";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99599.jpg;"2024-10-02 12:41:38 UTC+0000"
032-99599M;H99599;;;12;75,00;37;"Hoodie Solar-M";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99599.jpg;"2024-10-02 12:41:38 UTC+0000"
032-99599XL;H99599;;;2;75,00;37;"Hoodie Solar-XL";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99599.jpg;"2024-10-02 12:41:37 UTC+0000"
032-99599XXL;H99599;;;28;75,00;37;"Hoodie Solar-XXL";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99599.jpg;"2024-10-02 12:41:41 UTC+0000"
032-99599XXXL;H99599;;;2;75,00;37;"Hoodie Solar-XXL";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99599.jpg;"2024-10-02 12:41:41 UTC+0000"
032-99602L;H99602;;;4;75,00;37;"Camisa RED FLANNEL L";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99602.jpg;"2024-11-18 13:05:22 UTC+0000"
032-99602M;H99602;;;4;75,00;37;"Camisa RED FLANNEL M";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99602.jpg;"2024-11-18 13:05:21 UTC+0000"
032-99602XL;H99602;;;1;75,00;37;"Camisa RED FLANNEL XL";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99602.jpg;"2024-11-18 13:05:22 UTC+0000"
032-99602XXL;H99602;;;0;75,00;37;"Camisa RED FLANNEL XXL";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99602.jpg;"2024-05-03 14:48:34 UTC+0000"
032-99602XXXL;H99602;;;0;75,00;37;"Camisa RED FLANNEL XXXL";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99602.jpg;"2024-10-25 20:06:31 UTC+0000"
032-99604L;H99604;;;3;75,00;37;"Sudadera Hornady Gris L";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99604.jpg;"2024-11-18 13:05:21 UTC+0000"
032-99604M;H99604;;;7;75,00;37;"Sudadera Hornady Gris M";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99604.jpg;"2024-11-18 13:05:22 UTC+0000"
032-99604XL;H99604;;;7;75,00;37;"Sudadera Hornady Gris XL";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99604.jpg;"2024-11-18 13:05:22 UTC+0000"
032-99604XXL;H99604;;;5;75,00;37;"Sudadera Hornady Gris XXL";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99604.jpg;"2024-10-28 13:03:22 UTC+0000"
032-99604XXXL;H99604;;;0;75,00;37;"Sudadera Hornady Gris XXXL";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/99604.jpg;"2024-05-03 14:48:34 UTC+0000"
032-99692L;H99692;;090255703085;0;75,00;37;"Hoodie Solar-L";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/4/Solar.png;"2024-07-04 13:25:52 UTC+0000"
032-99692M;H99692;;090255703078;0;75,00;37;"Hoodie Solar-M";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/4/Solar.png;"2024-07-04 13:25:59 UTC+0000"
032-99692S;H99692;;090255703061;-1;75,00;37;"Hoodie Solar-S";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/4/Solar.png;"2024-07-04 13:25:59 UTC+0000"
032-99692XL;H99692;;090255703092;0;75,00;37;"Hoodie Solar-XL";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/4/Solar.png;"2024-07-04 13:25:52 UTC+0000"
032-99771L;H99771;;090255702248;3;76,00;37;"Polo Hornady Negro L";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/H99771.png;"2024-07-05 14:16:39 UTC+0000"
032-99771M;H99771;;090255702231;0;76,00;37;"Polo Hornady Negro M";"061HORNADY GEAR";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/H99771.png;"2024-07-05 14:16:39 UTC+0000"
034-1010007-RB;J10S;4055674122653;;1;1485,00;37;"J10 AWS-RB-7mm Rem Mag";034HAENEL;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/8/J10AWSRB.jpg;"2023-09-21 11:32:35 UTC+0000"
034-1013006-RB;J10S;4055674121083;;0;1350,00;37;"J10 AWS-RB-.30-06";034HAENEL;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/8/J10AWSRB.jpg;"2024-04-28 18:52:15 UTC+0000"
034-209134;MERKBAS;;;3;99,00;37;"Bases Weaver basic & SLB";"060RECKNAGEL-MAK- MONTURAS";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/Merkel_Montagen_Weaverschiene_01_1060x368-800x278.jpg;"2024-10-04 20:07:00 UTC+0000"
034-209912;CARGA;;;1;150,00;37;"Cargador SLB 2000  5T-9,3x62";"034.1HAENEL CARGADORES& CANONES& ACCESORIOS";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/CARGADORES_SLB_HK_Magazine_frei.jpg;"2024-10-17 15:51:24 UTC+0000"
034-209921;CARGA;;;4;150,00;37;"Cargador SLB 2000  5T-300 Win Mag";"034.1HAENEL CARGADORES& CANONES& ACCESORIOS";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/CARGADORES_SLB_HK_Magazine_frei.jpg;"2024-10-17 15:51:24 UTC+0000"
034-218651;CARGA;;;-1;110,00;37;"Cargador SLB 2000 2T-30-06/7x64/8x57is/270 win";"034.1HAENEL CARGADORES& CANONES& ACCESORIOS";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/CARGADORES_SLB_HK_Magazine_frei.jpg;"2024-11-07 13:22:59 UTC+0000"
034-218657;CARGA;;;1;110,00;37;"Cargador SLB 2000 2T-300 Win Mag";"034.1HAENEL CARGADORES& CANONES& ACCESORIOS";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/CARGADORES_SLB_HK_Magazine_frei.jpg;"2024-10-18 13:48:13 UTC+0000"
034-218791;CARGA;;;0;150,00;37;"Cargador SLB 2000  5T-30-06/7x64/8x57is/270 win";"034.1HAENEL CARGADORES& CANONES& ACCESORIOS";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/CARGADORES_SLB_HK_Magazine_frei.jpg;"2024-10-17 15:51:24 UTC+0000"
034-5020041;MERKBAS;;;0;99,00;37;"Bases J10- Picatiny";"060RECKNAGEL-MAK- MONTURAS";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/Merkel_Montagen_Weaverschiene_01_1060x368-800x278.jpg;"2023-09-21 11:40:33 UTC+0000"
034-5020072;CARGJ10;4055674102389;;0;150,00;37;"Cargador J10 3T-9,3x62";"034.1HAENEL CARGADORES& CANONES& ACCESORIOS";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/CARGADORES_J10_Merkel_Jaeger_100117_Kopie.jpg;"2024-02-11 14:31:26 UTC+0000"
034-5020073;CARGJ10;4055674102396;;1;150,00;37;"Cargador J10 3T-30-06/7x64/8x57is/270 win";"034.1HAENEL CARGADORES& CANONES& ACCESORIOS";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/CARGADORES_J10_Merkel_Jaeger_100117_Kopie.jpg;"2024-11-05 14:38:14 UTC+0000"
034-5020074;CARGJ10;4055674102402;;0;150,00;37;"Cargador J10 3T-243 Win/308 Win";"034.1HAENEL CARGADORES& CANONES& ACCESORIOS";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/CARGADORES_J10_Merkel_Jaeger_100117_Kopie.jpg;"2024-02-11 14:31:26 UTC+0000"
034-5020077;CARGJ10;4055674102433;;-1;155,00;37;"Cargador J10 3T-7mm/300win";"034.1HAENEL CARGADORES& CANONES& ACCESORIOS";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/CARGADORES_J10_Merkel_Jaeger_100117_Kopie.jpg;"2024-11-05 14:38:10 UTC+0000"
034-5021012-20;ACC300;;;0;149,00;37;"Culata extensble M4- Carrillera Ajustable";"034.1HAENEL CARGADORES& CA¥ONES& ACCESORIOS";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/502101220Stock.png;"2024-03-05 09:04:19 UTC+0000"
034-5022046;ACC300;;;-1;340,00;37;"CR-300 Match Trigger 1500 gr";"034.1HAENEL CARGADORES& CANONES& ACCESORIOS";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/match_trigger.jpg;"2024-10-30 12:36:40 UTC+0000"
034-5022156;ACC300;;;1;340,00;37;"CR65-Match Trigger 1700gr";"034.1HAENEL CARGADORES& CANONES& ACCESORIOS";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/match_trigger.jpg;"2024-04-14 06:10:08 UTC+0000"
034-5022162;CARGCR;;;3;85,00;37;"Cargador CR 300 2T-300 Black Out";"034.1HAENEL CARGADORES& CANONES& ACCESORIOS";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/logohaenel.jpg;"2024-10-03 19:34:26 UTC+0000"
034-5027351-1;ACC300;;;2;350,00;37;"CR300- M-Lok Handguard Black Long 270mm";"034.1HAENEL CARGADORES& CANONES& ACCESORIOS";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/M-LOK_Handguard_Short.jpg;"2024-10-30 12:36:38 UTC+0000"
034-5027352-1;ACC300;;;26;350,00;37;"CR300- M-Lok Handguard Black Short 215mm";"034.1HAENEL CARGADORES& CANONES& ACCESORIOS";"http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/M-LOK_Handguard_Short.jpg, http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/5027_352-1.jpg";"2024-07-01 20:16:00 UTC+0000"
034-5027413;ACC300;;;0;185,00;37;"CR300-Two sided loading lever";"034.1HAENEL CARGADORES& CA¥ONES& ACCESORIOS";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/Haen.jpg;"2024-03-05 09:04:19 UTC+0000"
034-5027464;ACC300;;;0;125,00;37;"CR300-Magazine catch ambos lados";"034.1HAENEL CARGADORES& CA¥ONES& ACCESORIOS";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/5027464Magazinecatch.png;"2024-03-05 09:04:19 UTC+0000"
